index,name,pixel,emotion
30214,face_30214.jpg,data/output/csv/Cropped Arrays/face_30214.jpg_30214.npy,4
30230,face_30230.jpg,data/output/csv/Cropped Arrays/face_30230.jpg_30230.npy,0
30234,face_30234.jpg,data/output/csv/Cropped Arrays/face_30234.jpg_30234.npy,6
30243,face_30243.jpg,data/output/csv/Cropped Arrays/face_30243.jpg_30243.npy,5
30249,face_30249.jpg,data/output/csv/Cropped Arrays/face_30249.jpg_30249.npy,3
30252,face_30252.jpg,data/output/csv/Cropped Arrays/face_30252.jpg_30252.npy,1
30255,face_30255.jpg,data/output/csv/Cropped Arrays/face_30255.jpg_30255.npy,6
30261,face_30261.jpg,data/output/csv/Cropped Arrays/face_30261.jpg_30261.npy,3
30262,face_30262.jpg,data/output/csv/Cropped Arrays/face_30262.jpg_30262.npy,0
30266,face_30266.jpg,data/output/csv/Cropped Arrays/face_30266.jpg_30266.npy,6
30268,face_30268.jpg,data/output/csv/Cropped Arrays/face_30268.jpg_30268.npy,0
30276,face_30276.jpg,data/output/csv/Cropped Arrays/face_30276.jpg_30276.npy,3
30283,face_30283.jpg,data/output/csv/Cropped Arrays/face_30283.jpg_30283.npy,6
30290,face_30290.jpg,data/output/csv/Cropped Arrays/face_30290.jpg_30290.npy,0
30291,face_30291.jpg,data/output/csv/Cropped Arrays/face_30291.jpg_30291.npy,3
30294,face_30294.jpg,data/output/csv/Cropped Arrays/face_30294.jpg_30294.npy,6
30296,face_30296.jpg,data/output/csv/Cropped Arrays/face_30296.jpg_30296.npy,2
30297,face_30297.jpg,data/output/csv/Cropped Arrays/face_30297.jpg_30297.npy,3
30301,face_30301.jpg,data/output/csv/Cropped Arrays/face_30301.jpg_30301.npy,6
30302,face_30302.jpg,data/output/csv/Cropped Arrays/face_30302.jpg_30302.npy,0
30311,face_30311.jpg,data/output/csv/Cropped Arrays/face_30311.jpg_30311.npy,6
30315,face_30315.jpg,data/output/csv/Cropped Arrays/face_30315.jpg_30315.npy,2
30316,face_30316.jpg,data/output/csv/Cropped Arrays/face_30316.jpg_30316.npy,2
30322,face_30322.jpg,data/output/csv/Cropped Arrays/face_30322.jpg_30322.npy,5
30328,face_30328.jpg,data/output/csv/Cropped Arrays/face_30328.jpg_30328.npy,3
30332,face_30332.jpg,data/output/csv/Cropped Arrays/face_30332.jpg_30332.npy,3
30338,face_30338.jpg,data/output/csv/Cropped Arrays/face_30338.jpg_30338.npy,3
30345,face_30345.jpg,data/output/csv/Cropped Arrays/face_30345.jpg_30345.npy,6
30351,face_30351.jpg,data/output/csv/Cropped Arrays/face_30351.jpg_30351.npy,3
30356,face_30356.jpg,data/output/csv/Cropped Arrays/face_30356.jpg_30356.npy,2
30363,face_30363.jpg,data/output/csv/Cropped Arrays/face_30363.jpg_30363.npy,4
30370,face_30370.jpg,data/output/csv/Cropped Arrays/face_30370.jpg_30370.npy,6
30376,face_30376.jpg,data/output/csv/Cropped Arrays/face_30376.jpg_30376.npy,6
30384,face_30384.jpg,data/output/csv/Cropped Arrays/face_30384.jpg_30384.npy,0
30385,face_30385.jpg,data/output/csv/Cropped Arrays/face_30385.jpg_30385.npy,6
30391,face_30391.jpg,data/output/csv/Cropped Arrays/face_30391.jpg_30391.npy,3
30394,face_30394.jpg,data/output/csv/Cropped Arrays/face_30394.jpg_30394.npy,0
30395,face_30395.jpg,data/output/csv/Cropped Arrays/face_30395.jpg_30395.npy,6
30396,face_30396.jpg,data/output/csv/Cropped Arrays/face_30396.jpg_30396.npy,2
30415,face_30415.jpg,data/output/csv/Cropped Arrays/face_30415.jpg_30415.npy,0
30417,face_30417.jpg,data/output/csv/Cropped Arrays/face_30417.jpg_30417.npy,3
30421,face_30421.jpg,data/output/csv/Cropped Arrays/face_30421.jpg_30421.npy,4
30422,face_30422.jpg,data/output/csv/Cropped Arrays/face_30422.jpg_30422.npy,6
30424,face_30424.jpg,data/output/csv/Cropped Arrays/face_30424.jpg_30424.npy,3
30425,face_30425.jpg,data/output/csv/Cropped Arrays/face_30425.jpg_30425.npy,3
30432,face_30432.jpg,data/output/csv/Cropped Arrays/face_30432.jpg_30432.npy,4
30436,face_30436.jpg,data/output/csv/Cropped Arrays/face_30436.jpg_30436.npy,3
30439,face_30439.jpg,data/output/csv/Cropped Arrays/face_30439.jpg_30439.npy,4
30449,face_30449.jpg,data/output/csv/Cropped Arrays/face_30449.jpg_30449.npy,3
30453,face_30453.jpg,data/output/csv/Cropped Arrays/face_30453.jpg_30453.npy,5
30461,face_30461.jpg,data/output/csv/Cropped Arrays/face_30461.jpg_30461.npy,5
30465,face_30465.jpg,data/output/csv/Cropped Arrays/face_30465.jpg_30465.npy,2
30467,face_30467.jpg,data/output/csv/Cropped Arrays/face_30467.jpg_30467.npy,2
30474,face_30474.jpg,data/output/csv/Cropped Arrays/face_30474.jpg_30474.npy,6
30476,face_30476.jpg,data/output/csv/Cropped Arrays/face_30476.jpg_30476.npy,3
30483,face_30483.jpg,data/output/csv/Cropped Arrays/face_30483.jpg_30483.npy,6
30484,face_30484.jpg,data/output/csv/Cropped Arrays/face_30484.jpg_30484.npy,0
30485,face_30485.jpg,data/output/csv/Cropped Arrays/face_30485.jpg_30485.npy,6
30490,face_30490.jpg,data/output/csv/Cropped Arrays/face_30490.jpg_30490.npy,0
30498,face_30498.jpg,data/output/csv/Cropped Arrays/face_30498.jpg_30498.npy,3
30512,face_30512.jpg,data/output/csv/Cropped Arrays/face_30512.jpg_30512.npy,6
30515,face_30515.jpg,data/output/csv/Cropped Arrays/face_30515.jpg_30515.npy,6
30516,face_30516.jpg,data/output/csv/Cropped Arrays/face_30516.jpg_30516.npy,3
30517,face_30517.jpg,data/output/csv/Cropped Arrays/face_30517.jpg_30517.npy,3
30523,face_30523.jpg,data/output/csv/Cropped Arrays/face_30523.jpg_30523.npy,4
30539,face_30539.jpg,data/output/csv/Cropped Arrays/face_30539.jpg_30539.npy,6
30541,face_30541.jpg,data/output/csv/Cropped Arrays/face_30541.jpg_30541.npy,4
30559,face_30559.jpg,data/output/csv/Cropped Arrays/face_30559.jpg_30559.npy,6
30563,face_30563.jpg,data/output/csv/Cropped Arrays/face_30563.jpg_30563.npy,0
30575,face_30575.jpg,data/output/csv/Cropped Arrays/face_30575.jpg_30575.npy,4
30577,face_30577.jpg,data/output/csv/Cropped Arrays/face_30577.jpg_30577.npy,3
30583,face_30583.jpg,data/output/csv/Cropped Arrays/face_30583.jpg_30583.npy,6
30587,face_30587.jpg,data/output/csv/Cropped Arrays/face_30587.jpg_30587.npy,3
30598,face_30598.jpg,data/output/csv/Cropped Arrays/face_30598.jpg_30598.npy,5
30614,face_30614.jpg,data/output/csv/Cropped Arrays/face_30614.jpg_30614.npy,6
30637,face_30637.jpg,data/output/csv/Cropped Arrays/face_30637.jpg_30637.npy,3
30639,face_30639.jpg,data/output/csv/Cropped Arrays/face_30639.jpg_30639.npy,1
30648,face_30648.jpg,data/output/csv/Cropped Arrays/face_30648.jpg_30648.npy,5
30651,face_30651.jpg,data/output/csv/Cropped Arrays/face_30651.jpg_30651.npy,3
30669,face_30669.jpg,data/output/csv/Cropped Arrays/face_30669.jpg_30669.npy,5
30671,face_30671.jpg,data/output/csv/Cropped Arrays/face_30671.jpg_30671.npy,4
30673,face_30673.jpg,data/output/csv/Cropped Arrays/face_30673.jpg_30673.npy,0
30686,face_30686.jpg,data/output/csv/Cropped Arrays/face_30686.jpg_30686.npy,6
30688,face_30688.jpg,data/output/csv/Cropped Arrays/face_30688.jpg_30688.npy,3
30689,face_30689.jpg,data/output/csv/Cropped Arrays/face_30689.jpg_30689.npy,3
30693,face_30693.jpg,data/output/csv/Cropped Arrays/face_30693.jpg_30693.npy,3
30700,face_30700.jpg,data/output/csv/Cropped Arrays/face_30700.jpg_30700.npy,3
30702,face_30702.jpg,data/output/csv/Cropped Arrays/face_30702.jpg_30702.npy,4
30703,face_30703.jpg,data/output/csv/Cropped Arrays/face_30703.jpg_30703.npy,6
30707,face_30707.jpg,data/output/csv/Cropped Arrays/face_30707.jpg_30707.npy,6
30709,face_30709.jpg,data/output/csv/Cropped Arrays/face_30709.jpg_30709.npy,0
30711,face_30711.jpg,data/output/csv/Cropped Arrays/face_30711.jpg_30711.npy,4
30723,face_30723.jpg,data/output/csv/Cropped Arrays/face_30723.jpg_30723.npy,2
30732,face_30732.jpg,data/output/csv/Cropped Arrays/face_30732.jpg_30732.npy,2
30736,face_30736.jpg,data/output/csv/Cropped Arrays/face_30736.jpg_30736.npy,6
30739,face_30739.jpg,data/output/csv/Cropped Arrays/face_30739.jpg_30739.npy,5
30747,face_30747.jpg,data/output/csv/Cropped Arrays/face_30747.jpg_30747.npy,2
30753,face_30753.jpg,data/output/csv/Cropped Arrays/face_30753.jpg_30753.npy,2
30755,face_30755.jpg,data/output/csv/Cropped Arrays/face_30755.jpg_30755.npy,3
30757,face_30757.jpg,data/output/csv/Cropped Arrays/face_30757.jpg_30757.npy,4
30759,face_30759.jpg,data/output/csv/Cropped Arrays/face_30759.jpg_30759.npy,0
30764,face_30764.jpg,data/output/csv/Cropped Arrays/face_30764.jpg_30764.npy,4
30773,face_30773.jpg,data/output/csv/Cropped Arrays/face_30773.jpg_30773.npy,1
30775,face_30775.jpg,data/output/csv/Cropped Arrays/face_30775.jpg_30775.npy,6
30793,face_30793.jpg,data/output/csv/Cropped Arrays/face_30793.jpg_30793.npy,3
30801,face_30801.jpg,data/output/csv/Cropped Arrays/face_30801.jpg_30801.npy,3
30802,face_30802.jpg,data/output/csv/Cropped Arrays/face_30802.jpg_30802.npy,3
30804,face_30804.jpg,data/output/csv/Cropped Arrays/face_30804.jpg_30804.npy,3
30816,face_30816.jpg,data/output/csv/Cropped Arrays/face_30816.jpg_30816.npy,4
30818,face_30818.jpg,data/output/csv/Cropped Arrays/face_30818.jpg_30818.npy,4
30823,face_30823.jpg,data/output/csv/Cropped Arrays/face_30823.jpg_30823.npy,3
30825,face_30825.jpg,data/output/csv/Cropped Arrays/face_30825.jpg_30825.npy,3
30826,face_30826.jpg,data/output/csv/Cropped Arrays/face_30826.jpg_30826.npy,3
30837,face_30837.jpg,data/output/csv/Cropped Arrays/face_30837.jpg_30837.npy,3
30841,face_30841.jpg,data/output/csv/Cropped Arrays/face_30841.jpg_30841.npy,6
30853,face_30853.jpg,data/output/csv/Cropped Arrays/face_30853.jpg_30853.npy,4
30855,face_30855.jpg,data/output/csv/Cropped Arrays/face_30855.jpg_30855.npy,3
30857,face_30857.jpg,data/output/csv/Cropped Arrays/face_30857.jpg_30857.npy,2
30864,face_30864.jpg,data/output/csv/Cropped Arrays/face_30864.jpg_30864.npy,3
30870,face_30870.jpg,data/output/csv/Cropped Arrays/face_30870.jpg_30870.npy,3
30871,face_30871.jpg,data/output/csv/Cropped Arrays/face_30871.jpg_30871.npy,3
30881,face_30881.jpg,data/output/csv/Cropped Arrays/face_30881.jpg_30881.npy,3
30892,face_30892.jpg,data/output/csv/Cropped Arrays/face_30892.jpg_30892.npy,4
30893,face_30893.jpg,data/output/csv/Cropped Arrays/face_30893.jpg_30893.npy,3
30897,face_30897.jpg,data/output/csv/Cropped Arrays/face_30897.jpg_30897.npy,3
30904,face_30904.jpg,data/output/csv/Cropped Arrays/face_30904.jpg_30904.npy,3
30906,face_30906.jpg,data/output/csv/Cropped Arrays/face_30906.jpg_30906.npy,3
30908,face_30908.jpg,data/output/csv/Cropped Arrays/face_30908.jpg_30908.npy,3
30925,face_30925.jpg,data/output/csv/Cropped Arrays/face_30925.jpg_30925.npy,2
30927,face_30927.jpg,data/output/csv/Cropped Arrays/face_30927.jpg_30927.npy,4
30928,face_30928.jpg,data/output/csv/Cropped Arrays/face_30928.jpg_30928.npy,1
30930,face_30930.jpg,data/output/csv/Cropped Arrays/face_30930.jpg_30930.npy,0
30931,face_30931.jpg,data/output/csv/Cropped Arrays/face_30931.jpg_30931.npy,0
30932,face_30932.jpg,data/output/csv/Cropped Arrays/face_30932.jpg_30932.npy,6
30939,face_30939.jpg,data/output/csv/Cropped Arrays/face_30939.jpg_30939.npy,6
30940,face_30940.jpg,data/output/csv/Cropped Arrays/face_30940.jpg_30940.npy,2
30942,face_30942.jpg,data/output/csv/Cropped Arrays/face_30942.jpg_30942.npy,3
30947,face_30947.jpg,data/output/csv/Cropped Arrays/face_30947.jpg_30947.npy,2
30948,face_30948.jpg,data/output/csv/Cropped Arrays/face_30948.jpg_30948.npy,3
30953,face_30953.jpg,data/output/csv/Cropped Arrays/face_30953.jpg_30953.npy,6
30955,face_30955.jpg,data/output/csv/Cropped Arrays/face_30955.jpg_30955.npy,3
30956,face_30956.jpg,data/output/csv/Cropped Arrays/face_30956.jpg_30956.npy,2
30957,face_30957.jpg,data/output/csv/Cropped Arrays/face_30957.jpg_30957.npy,4
30959,face_30959.jpg,data/output/csv/Cropped Arrays/face_30959.jpg_30959.npy,6
30960,face_30960.jpg,data/output/csv/Cropped Arrays/face_30960.jpg_30960.npy,3
30964,face_30964.jpg,data/output/csv/Cropped Arrays/face_30964.jpg_30964.npy,5
30973,face_30973.jpg,data/output/csv/Cropped Arrays/face_30973.jpg_30973.npy,6
30982,face_30982.jpg,data/output/csv/Cropped Arrays/face_30982.jpg_30982.npy,0
30984,face_30984.jpg,data/output/csv/Cropped Arrays/face_30984.jpg_30984.npy,3
30986,face_30986.jpg,data/output/csv/Cropped Arrays/face_30986.jpg_30986.npy,3
31000,face_31000.jpg,data/output/csv/Cropped Arrays/face_31000.jpg_31000.npy,3
31001,face_31001.jpg,data/output/csv/Cropped Arrays/face_31001.jpg_31001.npy,3
31004,face_31004.jpg,data/output/csv/Cropped Arrays/face_31004.jpg_31004.npy,2
31007,face_31007.jpg,data/output/csv/Cropped Arrays/face_31007.jpg_31007.npy,2
31011,face_31011.jpg,data/output/csv/Cropped Arrays/face_31011.jpg_31011.npy,3
31018,face_31018.jpg,data/output/csv/Cropped Arrays/face_31018.jpg_31018.npy,3
31019,face_31019.jpg,data/output/csv/Cropped Arrays/face_31019.jpg_31019.npy,0
31023,face_31023.jpg,data/output/csv/Cropped Arrays/face_31023.jpg_31023.npy,6
31027,face_31027.jpg,data/output/csv/Cropped Arrays/face_31027.jpg_31027.npy,3
31028,face_31028.jpg,data/output/csv/Cropped Arrays/face_31028.jpg_31028.npy,0
31031,face_31031.jpg,data/output/csv/Cropped Arrays/face_31031.jpg_31031.npy,0
31033,face_31033.jpg,data/output/csv/Cropped Arrays/face_31033.jpg_31033.npy,0
31034,face_31034.jpg,data/output/csv/Cropped Arrays/face_31034.jpg_31034.npy,5
31037,face_31037.jpg,data/output/csv/Cropped Arrays/face_31037.jpg_31037.npy,5
31039,face_31039.jpg,data/output/csv/Cropped Arrays/face_31039.jpg_31039.npy,3
31043,face_31043.jpg,data/output/csv/Cropped Arrays/face_31043.jpg_31043.npy,3
31044,face_31044.jpg,data/output/csv/Cropped Arrays/face_31044.jpg_31044.npy,0
31050,face_31050.jpg,data/output/csv/Cropped Arrays/face_31050.jpg_31050.npy,6
31051,face_31051.jpg,data/output/csv/Cropped Arrays/face_31051.jpg_31051.npy,3
31053,face_31053.jpg,data/output/csv/Cropped Arrays/face_31053.jpg_31053.npy,3
31065,face_31065.jpg,data/output/csv/Cropped Arrays/face_31065.jpg_31065.npy,4
31066,face_31066.jpg,data/output/csv/Cropped Arrays/face_31066.jpg_31066.npy,3
31072,face_31072.jpg,data/output/csv/Cropped Arrays/face_31072.jpg_31072.npy,4
31075,face_31075.jpg,data/output/csv/Cropped Arrays/face_31075.jpg_31075.npy,6
31076,face_31076.jpg,data/output/csv/Cropped Arrays/face_31076.jpg_31076.npy,3
31077,face_31077.jpg,data/output/csv/Cropped Arrays/face_31077.jpg_31077.npy,0
31081,face_31081.jpg,data/output/csv/Cropped Arrays/face_31081.jpg_31081.npy,0
31087,face_31087.jpg,data/output/csv/Cropped Arrays/face_31087.jpg_31087.npy,3
31099,face_31099.jpg,data/output/csv/Cropped Arrays/face_31099.jpg_31099.npy,4
31111,face_31111.jpg,data/output/csv/Cropped Arrays/face_31111.jpg_31111.npy,4
31114,face_31114.jpg,data/output/csv/Cropped Arrays/face_31114.jpg_31114.npy,2
31115,face_31115.jpg,data/output/csv/Cropped Arrays/face_31115.jpg_31115.npy,4
31121,face_31121.jpg,data/output/csv/Cropped Arrays/face_31121.jpg_31121.npy,3
31128,face_31128.jpg,data/output/csv/Cropped Arrays/face_31128.jpg_31128.npy,3
31131,face_31131.jpg,data/output/csv/Cropped Arrays/face_31131.jpg_31131.npy,3
31134,face_31134.jpg,data/output/csv/Cropped Arrays/face_31134.jpg_31134.npy,3
31135,face_31135.jpg,data/output/csv/Cropped Arrays/face_31135.jpg_31135.npy,6
31136,face_31136.jpg,data/output/csv/Cropped Arrays/face_31136.jpg_31136.npy,3
31140,face_31140.jpg,data/output/csv/Cropped Arrays/face_31140.jpg_31140.npy,3
31141,face_31141.jpg,data/output/csv/Cropped Arrays/face_31141.jpg_31141.npy,3
31145,face_31145.jpg,data/output/csv/Cropped Arrays/face_31145.jpg_31145.npy,3
31146,face_31146.jpg,data/output/csv/Cropped Arrays/face_31146.jpg_31146.npy,3
31148,face_31148.jpg,data/output/csv/Cropped Arrays/face_31148.jpg_31148.npy,3
31151,face_31151.jpg,data/output/csv/Cropped Arrays/face_31151.jpg_31151.npy,0
31153,face_31153.jpg,data/output/csv/Cropped Arrays/face_31153.jpg_31153.npy,0
31154,face_31154.jpg,data/output/csv/Cropped Arrays/face_31154.jpg_31154.npy,0
31161,face_31161.jpg,data/output/csv/Cropped Arrays/face_31161.jpg_31161.npy,4
31172,face_31172.jpg,data/output/csv/Cropped Arrays/face_31172.jpg_31172.npy,6
31188,face_31188.jpg,data/output/csv/Cropped Arrays/face_31188.jpg_31188.npy,2
31199,face_31199.jpg,data/output/csv/Cropped Arrays/face_31199.jpg_31199.npy,5
31203,face_31203.jpg,data/output/csv/Cropped Arrays/face_31203.jpg_31203.npy,0
31209,face_31209.jpg,data/output/csv/Cropped Arrays/face_31209.jpg_31209.npy,3
31211,face_31211.jpg,data/output/csv/Cropped Arrays/face_31211.jpg_31211.npy,6
31213,face_31213.jpg,data/output/csv/Cropped Arrays/face_31213.jpg_31213.npy,0
31219,face_31219.jpg,data/output/csv/Cropped Arrays/face_31219.jpg_31219.npy,5
31226,face_31226.jpg,data/output/csv/Cropped Arrays/face_31226.jpg_31226.npy,5
31239,face_31239.jpg,data/output/csv/Cropped Arrays/face_31239.jpg_31239.npy,3
31241,face_31241.jpg,data/output/csv/Cropped Arrays/face_31241.jpg_31241.npy,3
31245,face_31245.jpg,data/output/csv/Cropped Arrays/face_31245.jpg_31245.npy,3
31251,face_31251.jpg,data/output/csv/Cropped Arrays/face_31251.jpg_31251.npy,3
31254,face_31254.jpg,data/output/csv/Cropped Arrays/face_31254.jpg_31254.npy,2
31260,face_31260.jpg,data/output/csv/Cropped Arrays/face_31260.jpg_31260.npy,6
31270,face_31270.jpg,data/output/csv/Cropped Arrays/face_31270.jpg_31270.npy,2
31273,face_31273.jpg,data/output/csv/Cropped Arrays/face_31273.jpg_31273.npy,2
31275,face_31275.jpg,data/output/csv/Cropped Arrays/face_31275.jpg_31275.npy,6
31281,face_31281.jpg,data/output/csv/Cropped Arrays/face_31281.jpg_31281.npy,4
31285,face_31285.jpg,data/output/csv/Cropped Arrays/face_31285.jpg_31285.npy,3
31295,face_31295.jpg,data/output/csv/Cropped Arrays/face_31295.jpg_31295.npy,3
31297,face_31297.jpg,data/output/csv/Cropped Arrays/face_31297.jpg_31297.npy,3
31299,face_31299.jpg,data/output/csv/Cropped Arrays/face_31299.jpg_31299.npy,2
31305,face_31305.jpg,data/output/csv/Cropped Arrays/face_31305.jpg_31305.npy,3
31312,face_31312.jpg,data/output/csv/Cropped Arrays/face_31312.jpg_31312.npy,2
31314,face_31314.jpg,data/output/csv/Cropped Arrays/face_31314.jpg_31314.npy,3
31316,face_31316.jpg,data/output/csv/Cropped Arrays/face_31316.jpg_31316.npy,3
31320,face_31320.jpg,data/output/csv/Cropped Arrays/face_31320.jpg_31320.npy,3
31338,face_31338.jpg,data/output/csv/Cropped Arrays/face_31338.jpg_31338.npy,0
31339,face_31339.jpg,data/output/csv/Cropped Arrays/face_31339.jpg_31339.npy,3
31341,face_31341.jpg,data/output/csv/Cropped Arrays/face_31341.jpg_31341.npy,2
31366,face_31366.jpg,data/output/csv/Cropped Arrays/face_31366.jpg_31366.npy,3
31367,face_31367.jpg,data/output/csv/Cropped Arrays/face_31367.jpg_31367.npy,4
31375,face_31375.jpg,data/output/csv/Cropped Arrays/face_31375.jpg_31375.npy,2
31376,face_31376.jpg,data/output/csv/Cropped Arrays/face_31376.jpg_31376.npy,3
31385,face_31385.jpg,data/output/csv/Cropped Arrays/face_31385.jpg_31385.npy,3
31391,face_31391.jpg,data/output/csv/Cropped Arrays/face_31391.jpg_31391.npy,5
31398,face_31398.jpg,data/output/csv/Cropped Arrays/face_31398.jpg_31398.npy,2
31408,face_31408.jpg,data/output/csv/Cropped Arrays/face_31408.jpg_31408.npy,4
31410,face_31410.jpg,data/output/csv/Cropped Arrays/face_31410.jpg_31410.npy,3
31413,face_31413.jpg,data/output/csv/Cropped Arrays/face_31413.jpg_31413.npy,3
31416,face_31416.jpg,data/output/csv/Cropped Arrays/face_31416.jpg_31416.npy,4
31431,face_31431.jpg,data/output/csv/Cropped Arrays/face_31431.jpg_31431.npy,4
31433,face_31433.jpg,data/output/csv/Cropped Arrays/face_31433.jpg_31433.npy,5
31438,face_31438.jpg,data/output/csv/Cropped Arrays/face_31438.jpg_31438.npy,3
31439,face_31439.jpg,data/output/csv/Cropped Arrays/face_31439.jpg_31439.npy,3
31440,face_31440.jpg,data/output/csv/Cropped Arrays/face_31440.jpg_31440.npy,3
31444,face_31444.jpg,data/output/csv/Cropped Arrays/face_31444.jpg_31444.npy,0
31445,face_31445.jpg,data/output/csv/Cropped Arrays/face_31445.jpg_31445.npy,0
31456,face_31456.jpg,data/output/csv/Cropped Arrays/face_31456.jpg_31456.npy,3
31458,face_31458.jpg,data/output/csv/Cropped Arrays/face_31458.jpg_31458.npy,3
31459,face_31459.jpg,data/output/csv/Cropped Arrays/face_31459.jpg_31459.npy,4
31462,face_31462.jpg,data/output/csv/Cropped Arrays/face_31462.jpg_31462.npy,3
31466,face_31466.jpg,data/output/csv/Cropped Arrays/face_31466.jpg_31466.npy,6
31471,face_31471.jpg,data/output/csv/Cropped Arrays/face_31471.jpg_31471.npy,4
31472,face_31472.jpg,data/output/csv/Cropped Arrays/face_31472.jpg_31472.npy,0
31495,face_31495.jpg,data/output/csv/Cropped Arrays/face_31495.jpg_31495.npy,2
31500,face_31500.jpg,data/output/csv/Cropped Arrays/face_31500.jpg_31500.npy,0
31502,face_31502.jpg,data/output/csv/Cropped Arrays/face_31502.jpg_31502.npy,6
31504,face_31504.jpg,data/output/csv/Cropped Arrays/face_31504.jpg_31504.npy,5
31509,face_31509.jpg,data/output/csv/Cropped Arrays/face_31509.jpg_31509.npy,3
31515,face_31515.jpg,data/output/csv/Cropped Arrays/face_31515.jpg_31515.npy,3
31520,face_31520.jpg,data/output/csv/Cropped Arrays/face_31520.jpg_31520.npy,2
31531,face_31531.jpg,data/output/csv/Cropped Arrays/face_31531.jpg_31531.npy,3
31534,face_31534.jpg,data/output/csv/Cropped Arrays/face_31534.jpg_31534.npy,4
31545,face_31545.jpg,data/output/csv/Cropped Arrays/face_31545.jpg_31545.npy,5
31551,face_31551.jpg,data/output/csv/Cropped Arrays/face_31551.jpg_31551.npy,3
31554,face_31554.jpg,data/output/csv/Cropped Arrays/face_31554.jpg_31554.npy,3
31561,face_31561.jpg,data/output/csv/Cropped Arrays/face_31561.jpg_31561.npy,6
31566,face_31566.jpg,data/output/csv/Cropped Arrays/face_31566.jpg_31566.npy,2
31568,face_31568.jpg,data/output/csv/Cropped Arrays/face_31568.jpg_31568.npy,2
31574,face_31574.jpg,data/output/csv/Cropped Arrays/face_31574.jpg_31574.npy,3
31576,face_31576.jpg,data/output/csv/Cropped Arrays/face_31576.jpg_31576.npy,6
31586,face_31586.jpg,data/output/csv/Cropped Arrays/face_31586.jpg_31586.npy,0
31590,face_31590.jpg,data/output/csv/Cropped Arrays/face_31590.jpg_31590.npy,0
31591,face_31591.jpg,data/output/csv/Cropped Arrays/face_31591.jpg_31591.npy,6
31592,face_31592.jpg,data/output/csv/Cropped Arrays/face_31592.jpg_31592.npy,0
31596,face_31596.jpg,data/output/csv/Cropped Arrays/face_31596.jpg_31596.npy,6
31597,face_31597.jpg,data/output/csv/Cropped Arrays/face_31597.jpg_31597.npy,3
31599,face_31599.jpg,data/output/csv/Cropped Arrays/face_31599.jpg_31599.npy,0
31602,face_31602.jpg,data/output/csv/Cropped Arrays/face_31602.jpg_31602.npy,6
31609,face_31609.jpg,data/output/csv/Cropped Arrays/face_31609.jpg_31609.npy,0
31615,face_31615.jpg,data/output/csv/Cropped Arrays/face_31615.jpg_31615.npy,4
31623,face_31623.jpg,data/output/csv/Cropped Arrays/face_31623.jpg_31623.npy,6
31641,face_31641.jpg,data/output/csv/Cropped Arrays/face_31641.jpg_31641.npy,3
31650,face_31650.jpg,data/output/csv/Cropped Arrays/face_31650.jpg_31650.npy,6
31663,face_31663.jpg,data/output/csv/Cropped Arrays/face_31663.jpg_31663.npy,4
31664,face_31664.jpg,data/output/csv/Cropped Arrays/face_31664.jpg_31664.npy,5
31670,face_31670.jpg,data/output/csv/Cropped Arrays/face_31670.jpg_31670.npy,0
31677,face_31677.jpg,data/output/csv/Cropped Arrays/face_31677.jpg_31677.npy,6
31681,face_31681.jpg,data/output/csv/Cropped Arrays/face_31681.jpg_31681.npy,2
31683,face_31683.jpg,data/output/csv/Cropped Arrays/face_31683.jpg_31683.npy,3
31686,face_31686.jpg,data/output/csv/Cropped Arrays/face_31686.jpg_31686.npy,5
31687,face_31687.jpg,data/output/csv/Cropped Arrays/face_31687.jpg_31687.npy,3
31690,face_31690.jpg,data/output/csv/Cropped Arrays/face_31690.jpg_31690.npy,6
31694,face_31694.jpg,data/output/csv/Cropped Arrays/face_31694.jpg_31694.npy,0
31699,face_31699.jpg,data/output/csv/Cropped Arrays/face_31699.jpg_31699.npy,5
31703,face_31703.jpg,data/output/csv/Cropped Arrays/face_31703.jpg_31703.npy,0
31707,face_31707.jpg,data/output/csv/Cropped Arrays/face_31707.jpg_31707.npy,3
31713,face_31713.jpg,data/output/csv/Cropped Arrays/face_31713.jpg_31713.npy,6
31723,face_31723.jpg,data/output/csv/Cropped Arrays/face_31723.jpg_31723.npy,3
31724,face_31724.jpg,data/output/csv/Cropped Arrays/face_31724.jpg_31724.npy,3
31725,face_31725.jpg,data/output/csv/Cropped Arrays/face_31725.jpg_31725.npy,3
31736,face_31736.jpg,data/output/csv/Cropped Arrays/face_31736.jpg_31736.npy,2
31739,face_31739.jpg,data/output/csv/Cropped Arrays/face_31739.jpg_31739.npy,3
31745,face_31745.jpg,data/output/csv/Cropped Arrays/face_31745.jpg_31745.npy,6
31750,face_31750.jpg,data/output/csv/Cropped Arrays/face_31750.jpg_31750.npy,6
31757,face_31757.jpg,data/output/csv/Cropped Arrays/face_31757.jpg_31757.npy,3
31762,face_31762.jpg,data/output/csv/Cropped Arrays/face_31762.jpg_31762.npy,4
31772,face_31772.jpg,data/output/csv/Cropped Arrays/face_31772.jpg_31772.npy,3
31774,face_31774.jpg,data/output/csv/Cropped Arrays/face_31774.jpg_31774.npy,6
31776,face_31776.jpg,data/output/csv/Cropped Arrays/face_31776.jpg_31776.npy,6
31778,face_31778.jpg,data/output/csv/Cropped Arrays/face_31778.jpg_31778.npy,3
